Date,AGG,GLD,SPY,Portfolio_Return,Benchmark_Return
2024-05-22,-0.0012389988495934423,-0.01837396956557802,-0.002879278736429791,-0.004018677847635527,-0.0022231667816952514
2024-05-23,-0.0027911409345657834,-0.019944570339717638,-0.007304162035511652,-0.0074399475906957845,-0.005498953595133305
2024-05-24,0.0011405933527892653,0.0009271136061119734,0.0066163943999355546,0.004678516058766625,0.004426073981077038
2024-05-28,-0.004659607295287471,0.010513172896031486,0.0006988699333558834,0.00034068092246260516,-0.0014445209581014585
2024-05-29,-0.003848743343577543,-0.009303812074716977,-0.007002511477218976,-0.006444199503558418,-0.005741004223762402
2024-05-30,0.004699420824457512,0.0018967600627461945,-0.0066338162952711555,-0.0029474493795372536,-0.002100521447379688
2024-05-31,0.0032216398038913407,-0.00586417430627717,0.00910809425670367,0.006139253787202504,0.0067535124755787376
2024-06-03,0.006048964618196928,0.008917780500373507,0.0008153593738040588,0.002934002797559221,0.0029088014715612067
2024-06-04,0.003615765636502122,-0.008977059834655465,0.001118008704648954,0.000732941083681804,0.002117111477390221
2024-06-05,0.003087976243408397,0.011845603201319,0.011884942623392236,0.009681767086188953,0.0083661560713987
2024-06-06,0.0003077871692325207,0.007391356612921562,-1.8405780399799454e-05,0.0008041186963404168,0.0001120713994531286
2024-06-07,-0.008822511091796437,-0.03568330143379639,-0.0012158589936518416,-0.0065642662622024455,-0.00425851983290968
2024-06-10,-0.0008275867776460499,0.009168181127878317,0.003089653838339146,0.0027181964132967644,0.0015227575919450674
2024-06-11,0.003418348576993857,0.0028566106093961263,0.002408573271097225,0.0027058208314012736,0.0028124833934558783
2024-06-12,0.004748490371291103,0.0026617200115086614,0.00821287495450207,0.006791663314399988,0.006827121121217683
2024-06-13,0.005034044238897417,-0.008150148984962247,0.002013509852188289,0.0017522775651505173,0.00322172360687194
2024-06-14,0.001022559402578116,0.012959545903254766,0.0006085012219712027,0.0019471202352512873,0.000774124494213968
2024-06-17,-0.003574408794775774,-0.005191652247571676,0.007958827233005561,0.0037604702780025035,0.0033455328218930267
2024-06-18,0.003587231024900106,0.004007271832187298,0.0025406055795478277,0.002948928566149844,0.002959255757688739
2024-06-20,-0.0017359542772371617,0.012484347826456466,-0.0027164444541963872,-0.0009512426818912955,-0.0023242483834126967
2024-06-21,0.00010225243365047376,-0.015493238109986152,-0.0013407223559952497,-0.0023952302339829094,-0.0007635324401369603
2024-06-24,0.0008180210349240102,0.003957566385821121,-0.0032506251621496896,-0.0015126444580841837,-0.0016231666833202095
2024-06-25,-0.00010207327942035604,-0.004962237629221655,0.0038509844461762643,0.001981397807237317,0.002269761355937616
2024-06-26,-0.0044974723428949925,-0.009228168111804491,0.001248041585025339,-0.0012359578666377268,-0.0010501639861427937
2024-06-27,0.0016430274604788409,0.011336925587312363,0.001576461654494432,0.002569149499272327,0.0016030879768881958
2024-06-28,-0.004920826278037138,9.297647872519299e-05,-0.003935065191992049,-0.003778701296431597,-0.004329369626410085
2024-07-01,-0.00536312791637561,0.002604589701363791,0.002058023732368186,0.00025739241708179765,-0.0009104369271293324
2024-07-02,0.0033248449426555027,-4.643394389247657e-05,0.006729662300142714,0.005200848336367392,0.005367735357147829
2024-07-03,0.005384581916960451,0.011273000380832565,0.004462520721040919,0.005374083985999967,0.004831345199408732
2024-07-05,0.005046661240480255,0.013486798057397165,0.005766711601198793,0.006358707656638996,0.005478691456911378
2024-07-08,0.0003074451419327051,-0.012402074526820739,0.001153871456714528,-0.00041332972033445445,0.0008153009308017988
2024-07-09,-0.0009220519454070653,0.0016957473442755777,0.0009725096949979584,0.0005711930498244644,0.00021468503883594883
2024-07-10,0.0010255895884223598,0.0036603361122538036,0.00989528053077593,0.007054363353335325,0.006347404153834502
2024-07-11,0.0051217585084144535,0.017733403441032136,-0.008622564638903096,-0.0025508870440801856,-0.003124835379976076
2024-07-12,0.0027517781367980554,-0.0006270969301161999,0.006307401060414053,0.004725045530457029,0.004885151890967654
2024-07-15,-0.0034555802735027896,0.0032271131671974818,0.0027500647684435275,0.0012463583478323436,0.00026780675166500063
2024-07-16,0.004079505473017608,0.019925798233449088,0.005930115520199175,0.006867031279728775,0.005189871501326548
2024-07-17,0.0007110044426390516,-0.004643206403117217,-0.014021128145545458,-0.009400302824256506,-0.008128275110271654
2024-07-18,-0.0027405212822767533,-0.006381186355259194,-0.00768464289744919,-0.006318266839437081,-0.005706994251380215
2024-07-19,-0.0020356006145847427,-0.017937829186174925,-0.006640753333208238,-0.006619172738849034,-0.00479869224575884
2024-07-22,-0.000408018296292445,0.00031573231212611574,0.010309968244979206,0.006631048016375984,0.006022773628470546
2024-07-23,-0.0001019191295852373,0.003516676143213937,-0.001568506940001102,-0.0006933416790756319,-0.0009818718158347561
2024-07-24,-0.0030613594516920584,-0.0035043524704835294,-0.022662757516719534,-0.015846567495839063,-0.014822198290708544
2024-07-25,0.0027636076464145898,-0.01564473026582147,-0.005210194216618613,-0.004260197355780598,-0.002020673471405332
2024-07-26,0.0035724398849055206,0.010534525866662925,0.011199785362203674,0.00922642304332506,0.008148847171284413
2024-07-29,0.001627591493114977,-0.0014050562105476505,0.0005876871452474841,0.0006483888966348438,0.0010036488843944813
2024-07-30,0.0010150858160242748,0.009985461488319247,-0.0050666703674219216,-0.0020410181359862556,-0.0026339678940434427
2024-07-31,0.005376546059170595,0.018110725786084414,0.016254849555002338,0.01372086130415261,0.011903528156669639
2024-08-01,0.004190114386360966,-0.003442943141866439,-0.0141609832922176,-0.008501404857537842,-0.006820544220786174
2024-08-02,0.011187085160609511,-0.0019046282784819235,-0.018618371424376612,-0.009495632963540612,-0.006696188790382162
2024-08-05,-0.0007973563149729079,-0.012691935106198704,-0.029123751439333545,-0.020398971024929904,-0.01779319338958929
2024-08-06,-0.005984861921847551,-0.008000713832612472,0.009219487047082087,0.003696379716880222,0.003137747459510231
2024-08-07,-0.0030104896124402147,-0.0006796279952806517,-0.006684045176147402,-0.00516521456713393,-0.005214622950664527
2024-08-08,-0.0015097900133722586,0.015688013635013043,0.023117484375161812,0.01621771870401342,0.013266574619748183
2024-08-09,0.0035280867128761884,0.0024552612171107047,0.004409574868284416,0.0039937714643149885,0.004056979606121124
2024-08-12,0.0017076578843469026,0.017144665770273848,0.0005255223572662171,0.0024829705803371513,0.0009983765680984915
2024-08-13,0.004011251859897369,-0.001532358906807807,0.01644549418204444,0.011539148292622448,0.011471797253185612
2024-08-14,0.0017977318136024323,-0.008155751250824572,0.0031548955749161056,0.0016845399520136195,0.0026120300703906365
2024-08-15,-0.004187372714136495,0.0031388449312386157,0.017140163092787875,0.010408147324901857,0.008609148770018126
2024-08-16,0.002402928899560841,0.02238773852658915,0.0022421066199815876,0.004296875380537158,0.0023064355318132886
2024-08-19,0.0010985817323889702,-0.0016380226467286318,0.00956131738916266,0.006325699471380109,0.006176223126453184
2024-08-20,0.002993399720448542,0.0036699887797402297,-0.0016260605567995912,5.840944616642427e-05,0.00022172355409966215
2024-08-21,0.0018897885215480859,-0.0013336178629832496,0.003436571382049669,0.0025728567424209816,0.002817858237849036
2024-08-22,-0.004070956211167043,-0.011975011209935604,-0.007848624874648658,-0.007316846342306949,-0.006337557409256012
2024-08-23,0.00458596125283206,0.011553425520716143,0.010625499446326403,0.009208407505391793,0.008209684168928665
2024-08-26,-0.0008930269390846624,0.0031893380775307456,-0.002384141292326891,-0.0014540147670305701,-0.0017876955510299998
2024-08-27,0.00029796912336066406,0.002706671669018279,0.0013734053813156955,0.0012378729455971961,0.0009432308781336828
2024-08-28,-0.0008937232891975677,-0.007026862307456638,-0.005805296430382967,-0.004699559732793984,-0.003840667173908807
2024-08-29,-0.0012919695748734306,0.005177980359189593,8.941711011511977e-05,0.0002529267637754296,-0.0004631375638803004
2024-08-30,-0.0023883425357520416,-0.0071260085162319076,0.009546185515074246,0.004895334099237059,0.0047723742947437305
2024-09-03,0.004222820936868432,-0.0043235765879541255,-0.020578915993978097,-0.012752947820664067,-0.010658221221639485
2024-09-04,0.004384070817416985,0.000607926500195255,-0.0020468306153167415,-0.00017362954558211032,0.0005255299577767492
2024-09-05,0.0025793204907635925,0.008332306942507639,-0.0024324071157065807,-0.00010300380826761533,-0.00042771607311851154
2024-09-06,0.001286587327114841,-0.007402630408956501,-0.016829864839286723,-0.01135802835465331,-0.009583283972726097
2024-09-09,0.0014822901153936918,0.004205876079289794,0.011195904039072557,0.008068497762174564,0.0073104584696010114
2024-09-10,0.003058968592173361,0.004404097525005923,0.00435591585377737,0.0040364972054992235,0.0038371369491357666
2024-09-11,-0.00029518143104212413,-0.001590555949419148,0.010258962261036064,0.006435474516970996,0.006037304784204789
2024-09-12,-0.0008857245595577101,0.017567284525531468,0.008423121701785385,0.00701032641882422,0.004699583197248147
2024-09-13,0.0020685498733876706,0.009943683944142245,0.005222783247845975,0.004906314973861026,0.003961089898062653
2024-09-16,0.0023589567640851516,-8.374817448153493e-05,0.0014767045220198671,0.001541222312886048,0.0018296054188459811
2024-09-17,-0.0009809968377963996,-0.0055309113549146804,0.0004088446314913785,-0.0005325913344711719,-0.00014709195622373276
2024-09-18,-0.0031407658446676034,-0.007710465405288858,-0.002966046918579046,-0.003484168498772167,-0.0030359344890144692
2024-09-19,9.872478455252853e-05,0.01554075728197235,0.01706449392421927,0.012670677975077893,0.010278186268352574
2024-09-20,-0.0008860791889604425,0.012710660066880486,-0.001728493464093095,-7.397454221257354e-05,-0.001391527754040034
2024-09-23,-0.0003942345153782334,0.0019404068737312041,0.0024987947776549113,0.0017196986640042543,0.0013415830604416533
2024-09-24,0.001380039587058679,0.01396907347432852,0.002861268497158287,0.0036017417673504084,0.0022687769331184438
2024-09-25,-0.0038391907299848427,-0.001381767735031958,-0.0022054649913506585,-0.0025315267003773343,-0.0028589552868043323
2024-09-26,0.0001973559682686421,0.005086884066794806,0.0039645812385114,0.003135005203779051,0.0024576911304142967
2024-09-27,0.002865499827266138,-0.007935830791900744,-0.0014502902539623719,-0.0010198967874490818,0.0002760257785290322
2024-09-30,-0.002265995570125412,-0.007999374253898295,0.004007306781378839,0.001238313089975063,0.0014979858407771383
2024-10-01,0.002644518326569756,0.010491249392624136,-0.008958387433809278,-0.004112697311071179,-0.004317225129657664
2024-10-02,-0.0020747297702672363,0.00020358719772617384,0.0004220736754632082,-0.0002239758337431063,-0.0005766477028289696
2024-10-03,-0.004058320387499537,-0.0006920058878576718,-0.0018282872845175602,-0.0022721674205970653,-0.002720300525710351
2024-10-04,-0.006460682380597937,-0.001996030315693287,0.009087314968778681,0.00409198110298733,0.002868116029028034
2024-10-07,-0.003401348506368862,-0.0033877625757333663,-0.00904048416232972,-0.007065428089679871,-0.006784829899945377
2024-10-08,0.0017065611677555825,-0.007371925565205384,0.009457771821669514,0.005836999419503542,0.006357287560103941
2024-10-09,-0.002605772421568564,-0.005446185963701722,0.006926373524267282,0.0033060810890114204,0.003113515145932943
2024-10-10,-0.0006025152552746604,0.007342892553628744,-0.0017501446222122352,-0.0005539335628937435,-0.0012910928754372053
2024-10-11,0.0003016460262044163,0.010913408354139564,0.005988126241714964,0.005059034399079787,0.003713534155510745
2024-10-14,-0.0009045825041671396,-0.001629502157067031,0.008178563713568066,0.0049269705720707555,0.004545305226473983
2024-10-15,0.004023657297416161,0.003468359323146597,-0.007769602322363345,-0.003697491252867474,-0.0030522984744515425
2024-10-16,0.0013024603815390279,0.005001609209081437,0.004346198671580703,0.003650805152820358,0.003128703355564033
2024-10-17,-0.004903001912499261,0.00598831083503093,8.60044084747269e-05,-0.0005710165291131496,-0.0019095981199148682
2024-10-18,0.000703927242265534,0.010618185005034864,0.003846440996529976,0.0037379869588143547,0.002589435494824199
2024-10-21,-0.006933299031133711,-0.00019900127714245208,-0.001642173469649788,-0.002820637640770035,-0.0037586236942433572
2024-10-22,0.00020228864208382547,0.01078732362833379,-0.0005312863972004589,0.0007839683651740371,-0.00023785638148674513
2024-10-23,-0.0025289289159987627,-0.012050555849465017,-0.0091374735403561,-0.0077766456151776575,-0.006494055690613166
2024-10-24,0.0019269756820075035,0.007693259346016168,0.0021630183670660053,0.0026570317936963966,0.0020686012930426047
2024-10-25,-0.00202462141511639,0.0020569789010425055,-0.00034551232929502795,-0.0005250404777166151,-0.001017155963623573
2024-10-28,-0.001622916299143351,3.945407605776552e-05,0.0030914301936280086,0.0016076459586781445,0.0012056915965194647
2024-10-29,0.0011175268837515517,0.010894858433216914,0.0016183796278272933,0.00242081432234732,0.0014180385301969965
2024-10-30,-0.0010146704329060396,0.005505891218995584,-0.0030253162524023214,-0.0016695340503884606,-0.0022210579246038087
2024-10-31,-0.00020325721356262427,-0.015495166963743978,-0.01960308836489222,-0.014342338436944997,-0.01184315590436038
2024-11-01,-0.0039751049574665576,-0.0041023758773532926,0.00422069834587524,0.0013394400977169375,0.0009423770245385208
2024-11-04,0.004195415080800569,0.0014259144001700363,-0.002154001450108689,-0.00020865573235350214,0.00038576516225501405
2024-11-05,0.0023443104171210205,0.002254447895034817,0.01209192288192118,0.008671272267032504,0.008192877896001115
2024-11-06,-0.007828359913280791,-0.030386729020158154,0.02486537443550252,0.011166730502740623,0.011787880695989194
2024-11-07,0.007582461559509923,0.016076503855530166,0.007732061978746874,0.008529106061615966,0.0076722218110520934
2024-11-08,0.0017289254422692135,-0.006769426092267161,0.004331712096133478,0.002570901613827348,0.0032905974345877717
2024-11-11,-0.0022334243139010557,-0.02347155656813127,0.0009529899591387281,-0.0022860682618482176,-0.0003215757500771854
2024-11-12,-0.00579992394499973,-0.008631355179477884,-0.00310644007127725,-0.004332302550527934,-0.004183833620766242
2024-11-13,-0.0002048862130296092,-0.010081225320474285,0.0004857686989643284,-0.0007435944309780175,0.00020950673416675333
2024-11-14,-0.00040901687438066325,-0.0026091417886487944,-0.006429998524105307,-0.0045426674381284955,-0.004021605864215449
2024-11-15,0.0001022960594097011,-0.0017720694429753658,-0.012808639480448747,-0.008477248591736798,-0.007644265264505367
2024-11-18,0.0009216620821501653,0.019020246289590537,0.0040973033512390344,0.004795687327801968,0.002827046843603487
2024-11-19,0.001432106057567717,0.008959325127211537,0.0036553686844147393,0.0036299486719826636,0.0027660636336759303
2024-11-20,-0.0010215418571183355,0.005632045702723465,0.0003389332950363144,0.000528125747766367,-0.00020525676582554554
2024-11-21,-0.0005113351693427637,0.008339500390982302,0.005368352731534021,0.004195545522259652,0.003016477571183307
2024-11-22,0.000716084436205966,0.012892210445830665,0.00309939412825333,0.0034828483369992226,0.002146070251434384
2024-11-25,0.008997056293985839,-0.029458856541118794,0.003392105066349016,0.0015082467125114405,0.005634085557403745
2024-11-26,-0.001519850170645598,0.0019383092584315254,0.005221484926557496,0.0032078335854441252,0.0025249508876762582
2024-11-27,0.0027398778906668753,0.002222714763140843,-0.0030300880829671195,-0.0010623163049478248,-0.0007221016935135215
2024-11-29,0.003947110462818371,0.008624546377060671,0.006211945721408041,0.005886996972325887,0.005306011617972173
2024-12-02,0.0001214490316279182,-0.008754403389975018,0.0017925343116806935,0.00032006922150192864,0.0011241001996595832
2024-12-03,-0.0019212904140983866,0.002012776164397767,0.00046384223378992395,2.245246487863066e-05,-0.0004902108253654003
2024-12-04,0.0032418031850027784,0.003033679807253664,0.0062095099785566266,0.005150000263037869,0.005022427261135087
2024-12-05,0.00020201474831504918,-0.007397709454119217,-0.0016456369760092793,-0.001758931292739191,-0.0009065762862795479
2024-12-06,0.00282705747648615,0.0003705687954560499,0.0018956944029322464,0.001976022610573103,0.002268239632353808
2024-12-09,-0.0029197488821717243,0.009919751769426055,-0.005149775023360559,-0.003085315808784689,-0.004257764566885025
2024-12-10,-0.0012113881881272714,0.01316431251835759,-0.0031090940537520373,-0.001007326930134883,-0.002350011707502131
2024-12-11,-0.002325380349610384,0.009533812345188464,0.007730843674105259,0.005397084535284669,0.0037083540646190016
2024-12-12,-0.00405322005170905,-0.014663722649505995,-0.005152741655185644,-0.00582895935374853,-0.004712933013795006
2024-12-13,-0.003764204037409291,-0.012091578404740733,-0.0001987212370850866,-0.0022793776539317026,-0.0016249143572147685
2024-12-16,0.0009190790473938559,0.002415209844427002,0.004270056870518513,0.003246827712128198,0.00292966574126865
2024-12-17,0.0,-0.0038386247250202787,-0.004120094133105434,-0.00306192365902056,-0.0024720564798632605
2024-12-18,-0.007615479035035677,-0.01918507783771317,-0.029803361147563545,-0.023194562288446543,-0.020928208302552397
2024-12-19,-0.002578734880854472,0.0014210967336203417,-0.0003072589937267445,-0.0007022923927739677,-0.0012158493485778356
2024-12-20,0.0026887202685939027,0.010434056495473909,0.012011121262937685,0.009522814537605362,0.008282160865200172
2024-12-23,-0.003094011713590694,-0.004708795377563968,0.005988313845908255,0.0026480215336862956,0.0023553836221086753
2024-12-24,0.0011377305685398298,0.001992014086009908,0.011114993282984376,0.007708379684675793,0.007124088197206557
